id,edge_id,s_id,e_id,direction,class,attribute,width,length,speed_limit,line_string
400658,682065,780942,740418,3,0x03,0x0a,7,33,40,"LINESTRING (116.47488 39.96814, 116.47458 39.96833)"
400659,682066,741314,780942,3,0x03,0x04,7,7,40,"LINESTRING (116.47494 39.9681, 116.47488 39.96814)"
400662,682068,717201,780944,2,0x03,0x0a,15,12,50,"LINESTRING (116.46201 39.93379, 116.46201 39.9339)"
400663,682069,780944,740117,2,0x03,0x0a,15,74,50,"LINESTRING (116.46201 39.9339, 116.46202 39.93457)"
400671,682076,780949,749220,3,0x01,0x07,7,115,30,"LINESTRING (116.49006 39.95154, 116.49001 39.9519, 116.49 39.95204, 116.48995 39.9523, 116.4899 39.95238, 116.48978 39.95254)"
400672,682077,749221,780949,3,0x01,0x07,7,59,30,"LINESTRING (116.48995 39.95102, 116.49006 39.95154)"
400720,682111,740172,779818,2,0x03,0x01,11,112,60,"LINESTRING (116.38204 39.94905, 116.38192 39.94909, 116.38179 39.94912, 116.38167 39.94915, 116.38156 39.94917, 116.38147 39.94918, 116.38116 39.94918, 116.38076 39.94918)"
400721,682112,740021,757728,2,0x03,0x01,11,102,60,"LINESTRING (116.43444 39.93137, 116.43451 39.93159, 116.43454 39.93183, 116.43456 39.93219, 116.43456 39.93228)"
400722,682113,743034,743078,2,0x01,0x02,11,64,80,"LINESTRING (116.3842 39.98788, 116.38345 39.98784)"
400726,682117,776723,780972,3,0x01,0x05,7,123,40,"LINESTRING (116.39729 39.98824, 116.39698 39.98834, 116.39684 39.98839, 116.39589 39.98837)"
400727,682118,736971,780973,2,0x03,0x15,7,110,50,"LINESTRING (116.46207 39.94829, 116.46202 39.94839, 116.46201 39.94849, 116.46199 39.94877, 116.46197 39.94901, 116.46196 39.94907, 116.46194 39.94913, 116.46193 39.94916, 116.46192 39.94919, 116.46188 39.94926)"
400728,682119,780973,742134,2,0x03,0x04,7,37,50,"LINESTRING (116.46188 39.94926, 116.46182 39.94929, 116.46178 39.9493, 116.46169 39.94931, 116.46146 39.94932)"
400729,682120,742131,780973,2,0x03,0x02,11,38,60,"LINESTRING (116.46145 39.94918, 116.46169 39.94923, 116.46178 39.94924, 116.46182 39.94925, 116.46188 39.94926)"
400730,682121,780973,739984,2,0x03,0x02,11,16,60,"LINESTRING (116.46188 39.94926, 116.46206 39.9493)"
400731,682122,717205,778845,2,0x03,0x0b,7,82,40,"LINESTRING (116.38329 39.96853, 116.38292 39.96863, 116.38239 39.96878)"
400766,682159,740082,783099,2,0x03,0x0a,15,79,50,"LINESTRING (116.46204 39.93582, 116.46204 39.93653)"
400767,682161,783099,714828,2,0x03,0x0a,11,8,50,"LINESTRING (116.46204 39.93653, 116.46204 39.9366)"
400774,682172,714828,749828,2,0x03,0x0a,11,16,50,"LINESTRING (116.46204 39.9366, 116.46204 39.9367, 116.46204 39.93674)"
400888,682342,774438,774432,3,0x03,0x0a,11,72,50,"LINESTRING (116.43475 39.92413, 116.43473 39.92447, 116.43472 39.92478)"
400889,682343,774451,774448,2,0x02,0x02,11,12,60,"LINESTRING (116.451 39.95654, 116.45091 39.95646)"
400916,682385,732809,775065,2,0x00,0x02,11,111,60,"LINESTRING (116.45281 39.95645, 116.45197 39.95569)"
400917,682387,775065,738579,2,0x00,0x02,11,48,60,"LINESTRING (116.45197 39.95569, 116.45195 39.95567, 116.45161 39.95536)"
400918,682390,775066,738580,2,0x00,0x02,11,8,60,"LINESTRING (116.44993 39.95383, 116.44987 39.95378)"
400938,682417,738580,775080,2,0x00,0x05,7,69,30,"LINESTRING (116.44987 39.95378, 116.44963 39.95362, 116.44927 39.95336)"
400946,682431,741378,775088,3,0x03,0x0a,15,7,50,"LINESTRING (116.46144 39.9479, 116.46144 39.94784)"
401047,682524,744120,744124,2,0x03,0x0a,7,135,40,"LINESTRING (116.43778 39.98153, 116.43745 39.98098, 116.43733 39.98079, 116.43719 39.98059, 116.43708 39.98044)"
401053,682531,779114,779876,2,0x00,0x02,15,279,80,"LINESTRING (116.37912 39.98566, 116.37877 39.98683, 116.37872 39.98702, 116.3786 39.98743, 116.37857 39.98753, 116.37853 39.98769, 116.37849 39.98782, 116.37847 39.9879, 116.3784 39.98811)"
401239,682692,782927,742894,3,0x03,0x02,11,8,60,"LINESTRING (116.40738 39.98319, 116.40738 39.98312)"
401240,682693,778433,782927,3,0x03,0x02,11,190,60,"LINESTRING (116.40742 39.9849, 116.40738 39.98319)"
401241,682694,742893,782928,2,0x03,0x02,11,8,60,"LINESTRING (116.40754 39.98312, 116.40755 39.98319)"
401242,682695,782928,741181,2,0x03,0x02,11,191,60,"LINESTRING (116.40755 39.98319, 116.40755 39.98348, 116.4076 39.98491)"
401384,682915,739979,766550,3,0x03,0x0a,11,26,50,"LINESTRING (116.40195 39.96899, 116.40186 39.96899, 116.40165 39.96899)"
401592,683049,763879,773485,3,0x03,0x0a,11,107,60,"LINESTRING (116.37915 39.95429, 116.37917 39.95333)"
401593,683050,773483,763879,3,0x03,0x0a,11,102,60,"LINESTRING (116.37914 39.95521, 116.37915 39.95478, 116.37915 39.95429)"
401598,683053,779005,763886,2,0x03,0x01,11,96,60,"LINESTRING (116.38001 39.94855, 116.38107 39.94857, 116.38113 39.94857)"
401605,683059,779818,763899,2,0x03,0x01,7,61,40,"LINESTRING (116.38076 39.94918, 116.38018 39.94919, 116.38005 39.94918)"
401606,683060,763899,775798,2,0x03,0x01,7,20,40,"LINESTRING (116.38005 39.94918, 116.38001 39.94914, 116.38 39.94909, 116.38 39.94901)"
401607,683061,766293,779816,3,0x03,0x01,7,50,40,"LINESTRING (116.37889 39.94916, 116.37831 39.94915)"
401608,683062,775796,766293,3,0x03,0x01,7,18,40,"LINESTRING (116.37891 39.949, 116.37889 39.94916)"
401662,683092,774270,774271,2,0x01,0x02,11,76,80,"LINESTRING (116.37642 39.94877, 116.37665 39.94878, 116.37674 39.94878, 116.37693 39.94878, 116.37711 39.94878, 116.37731 39.94878)"
401856,683307,740455,756287,2,0x03,0x0a,11,68,60,"LINESTRING (116.41298 39.9888, 116.41226 39.98878, 116.41218 39.98878)"
402267,683557,736251,779755,2,0x03,0x02,11,191,60,"LINESTRING (116.43785 39.92436, 116.44007 39.92416)"
402272,683561,779758,742212,2,0x03,0x02,11,107,60,"LINESTRING (116.44389 39.92367, 116.44268 39.92392)"
402283,683568,779766,741462,3,0x03,0x01,15,151,70,"LINESTRING (116.4523 39.92332, 116.45226 39.9233, 116.45199 39.92321, 116.45168 39.92308, 116.45141 39.92297, 116.4513 39.92294, 116.45108 39.92291, 116.45102 39.9229, 116.45065 39.92289)"
402284,683569,742161,779766,3,0x03,0x01,11,6,70,"LINESTRING (116.45236 39.92334, 116.4523 39.92332)"
402371,683625,743063,737825,2,0x00,0x02,11,91,80,"LINESTRING (116.45297 39.95634, 116.45338 39.95671, 116.45347 39.95679, 116.45366 39.95696)"
402372,683626,724351,732809,3,0x00,0x02,11,88,60,"LINESTRING (116.45348 39.95705, 116.45342 39.95699, 116.45333 39.95691, 116.45321 39.9568, 116.45306 39.95668, 116.45297 39.95659, 116.45281 39.95645)"
402382,683634,779112,780976,3,0x03,0x0b,11,59,40,"LINESTRING (116.37932 39.98796, 116.37863 39.9879)"
402383,683635,780977,779098,2,0x03,0x0b,11,53,40,"LINESTRING (116.37876 39.98743, 116.37894 39.98744, 116.37919 39.98745, 116.37938 39.98745)"
402384,683636,780980,717221,2,0x03,0x01,15,18,30,"LINESTRING (116.43401 39.94079, 116.43422 39.9408)"
402390,683640,779431,742250,3,0x03,0x04,11,9,60,"LINESTRING (116.39923 39.98843, 116.39912 39.98843)"
402391,683641,741203,779431,3,0x03,0x0a,11,132,60,"LINESTRING (116.40078 39.98846, 116.40031 39.98846, 116.39923 39.98843)"
402482,683746,717271,772416,2,0x03,0x0a,15,64,60,"LINESTRING (116.46133 39.91893, 116.46135 39.91835)"
402483,683747,772416,780107,2,0x03,0x0a,15,145,60,"LINESTRING (116.46135 39.91835, 116.46136 39.91801, 116.46142 39.91704)"
402538,683822,733126,783169,2,0x03,0x02,11,55,60,"LINESTRING (116.40747 39.97245, 116.40749 39.97195)"
402607,683926,737055,775108,2,0x03,0x01,7,114,40,"LINESTRING (116.45321 39.95639, 116.45335 39.95643, 116.45356 39.95648, 116.45377 39.95652, 116.45452 39.95656)"
402608,683929,775109,738644,3,0x01,0x02,15,24,80,"LINESTRING (116.45457 39.95779, 116.45441 39.95789, 116.45435 39.95793)"
402609,683931,738645,775110,3,0x01,0x02,15,23,80,"LINESTRING (116.45424 39.95781, 116.45429 39.95777, 116.45444 39.95767)"
402614,683937,743068,775114,2,0x03,0x0a,15,59,60,"LINESTRING (116.46206 39.9474, 116.46206 39.94793)"
402615,683938,775114,717267,2,0x03,0x0a,15,9,60,"LINESTRING (116.46206 39.94793, 116.46206 39.94801)"
402664,683994,779000,777447,3,0x03,0x0b,7,150,40,"LINESTRING (116.38056 39.96747, 116.3806 39.96751, 116.38064 39.96754, 116.38068 39.96756, 116.38072 39.96757, 116.38076 39.96758, 116.38084 39.96759, 116.38123 39.9676, 116.38197 39.96761, 116.38214 39.96763, 116.38225 39.96766)"
402667,683996,714797,775215,2,0x03,0x0a,11,40,50,"LINESTRING (116.4619 39.92567, 116.46191 39.92587, 116.46191 39.92603)"
402700,684017,779111,779136,3,0x03,0x0b,7,27,40,"LINESTRING (116.37859 39.98871, 116.37862 39.98878, 116.37863 39.98881, 116.37864 39.98895)"
402707,684021,775924,778386,2,0x03,0x0a,11,43,50,"LINESTRING (116.46192 39.92645, 116.46192 39.92652, 116.46192 39.92684)"
402708,684022,778386,714794,2,0x03,0x0a,11,124,50,"LINESTRING (116.46192 39.92684, 116.46194 39.92796)"
402709,684025,755559,778388,2,0x03,0x0a,11,46,50,"LINESTRING (116.43453 39.91806, 116.43454 39.91797, 116.43455 39.91776, 116.43456 39.91765)"
402710,684026,778388,780185,2,0x03,0x0a,11,24,50,"LINESTRING (116.43456 39.91765, 116.43458 39.91743)"
402716,684031,778392,744590,3,0x03,0x0a,7,69,30,"LINESTRING (116.43325 39.94822, 116.4333 39.94814, 116.43338 39.94795, 116.43349 39.94763)"
402717,684032,783325,755483,2,0x03,0x0a,7,208,40,"LINESTRING (116.43114 39.96998, 116.43111 39.96996, 116.43103 39.96992, 116.43092 39.96989, 116.43085 39.96989, 116.42998 39.96986, 116.42976 39.96985, 116.42931 39.96986, 116.42874 39.96987)"
402720,684034,777473,777474,2,0x03,0x0a,7,50,50,"LINESTRING (116.39434 39.96831, 116.39449 39.96831, 116.39455 39.96831, 116.39464 39.96831, 116.39472 39.96832, 116.39493 39.96832)"
402735,684043,755555,737808,2,0x00,0x02,11,64,120,"LINESTRING (116.47449 39.97572, 116.47453 39.97577, 116.47457 39.9758, 116.47497 39.97616)"
402739,684049,773428,773419,2,0x00,0x05,7,349,60,"LINESTRING (116.44295 39.99499, 116.44302 39.99498, 116.44308 39.995, 116.44329 39.99505, 116.44347 39.99508, 116.44361 39.99509, 116.44382 39.99507, 116.444 39.99506, 116.44435 39.99502, 116.44455 39.99501, 116.44465 39.99502, 116.44474 39.99502, 116.44493 39.99503, 116.44511 39.99505, 116.44552 39.99511, 116.4464 39.99527, 116.44647 39.99527, 116.44654 39.99528, 116.44661 39.99527, 116.44666 39.99526, 116.4467 39.99524, 116.44674 39.99521, 116.44675 39.99518, 116.44676 39.99515, 116.44677 39.99505)"
402740,684052,738646,755563,2,0x00,0x03,11,152,60,"LINESTRING (116.43417 39.94941, 116.43438 39.94945, 116.43446 39.94945, 116.43454 39.94946, 116.43494 39.94945, 116.4351 39.94945, 116.43532 39.94945, 116.43594 39.94946)"
402741,684054,740087,714793,3,0x03,0x0a,11,124,60,"LINESTRING (116.46139 39.92868, 116.46138 39.92785, 116.46137 39.92756)"
402742,684055,724368,737313,2,0x02,0x02,11,194,60,"LINESTRING (116.49308 39.99379, 116.4925 39.99326, 116.49161 39.99245)"
402743,684056,756156,740633,2,0x02,0x02,11,193,60,"LINESTRING (116.49173 39.99236, 116.49266 39.9932, 116.49319 39.99369)"
402746,684058,742001,732908,2,0x03,0x0a,11,192,50,"LINESTRING (116.43458 39.92846, 116.43457 39.9288, 116.43455 39.9292, 116.43454 39.92937, 116.43453 39.92964, 116.4345 39.93019)"
402747,684060,781526,779884,3,0x00,0x03,7,309,50,"LINESTRING (116.38329 39.96842, 116.38282 39.96842, 116.38247 39.96843, 116.38223 39.96847, 116.38208 39.9685, 116.38197 39.96853, 116.38187 39.96857, 116.38163 39.96867, 116.38157 39.96871, 116.38147 39.96878, 116.38135 39.96887, 116.38123 39.96898, 116.3812 39.96903, 116.38113 39.96911, 116.38103 39.96928, 116.381 39.96934, 116.38097 39.96946, 116.38094 39.96957, 116.38092 39.96969, 116.38091 39.96995)"
402751,684063,779066,778397,3,0x01,0x02,11,198,80,"LINESTRING (116.38017 39.96552, 116.38019 39.96567, 116.38029 39.9665, 116.38038 39.96725, 116.38039 39.9673)"
402752,684064,778399,743751,2,0x00,0x03,7,175,30,"LINESTRING (116.44204 39.9894, 116.44189 39.98933, 116.4418 39.9893, 116.44156 39.98923, 116.44127 39.98918, 116.44105 39.98915, 116.44086 39.98912, 116.4407 39.98911, 116.44046 39.98908, 116.44006 39.98906)"
402753,684065,778400,742014,2,0x00,0x03,7,134,30,"LINESTRING (116.44466 39.98836, 116.44465 39.98849, 116.44464 39.98878, 116.44462 39.98908, 116.44461 39.98932, 116.44461 39.98957)"
402754,684066,738614,778401,2,0x00,0x02,11,284,80,"LINESTRING (116.44452 39.9913, 116.44355 39.98981, 116.44317 39.98928, 116.44301 39.98902)"
402755,684067,778401,755481,2,0x00,0x02,11,117,80,"LINESTRING (116.44301 39.98902, 116.44271 39.98859, 116.44249 39.98825, 116.44238 39.98808)"
402756,684068,755492,778402,3,0x00,0x02,11,112,80,"LINESTRING (116.44311 39.98785, 116.4437 39.98875)"
